"PFOS","PFDS","PFEtCHxS","PFNA","PFDA","PFUnA","PFDoA","PFTrDA","PFTeDA","PFPeDA"
89.2,0.49,NA,41.4,23.8,12.7,2.44,3.85,0.74,NA
97.5,0.72,NA,42.5,19.9,18.8,2.42,2.89,0.89,NA
257,3.2,NA,10.3,21.6,25.5,21,19.4,8.3,NA
84.6,0.7,NA,5.5,7.5,10.1,4.4,7.1,1.8,NA
129,1.9,NA,2.8,15.1,11.3,9.5,6.2,2.9,NA
177,2.5,NA,2.9,17.8,13.6,9.8,6.8,3.1,NA
111,1.1,NA,7.7,8.2,11.9,6.7,9.9,2.9,NA
279,2.6,NA,10.3,20.5,19.4,9.5,15.8,4.6,NA
308,3.2,NA,7.2,17,12.4,9,9.5,4.8,NA
4.95,NA,NA,0.0988,0.634,0.483181008963072,0.69,0.611955156986448,0.538,NA
4.27,NA,NA,0.0497542631929865,0.678,0.643234579975736,0.66,0.57504988301336,0.147,NA
4.43,NA,NA,0.0593964029682154,0.139,0.242517958245855,0.139,0.257896035412089,0.139,NA
1.32,NA,NA,0.0943,0.399,0.232717065612854,0.889,0.322671778932547,0.424,NA
2.81,NA,NA,0.141,1.51,2.24,9.33,2.55,2.92,NA
1.03,NA,NA,0.0636232199840028,0.123,0.575601463836703,2.38,0.578251485052656,0.808,NA
8.53,NA,NA,0.0613082579231803,0.633,0.08751466552006,0.0682615903647307,0.0707782895788348,0.0768649269921713,NA
6.83,NA,NA,0.0597791323327872,0.0714551945241122,0.0811638116754999,0.0844888012851364,0.0711338376140176,0.0665699436109127,NA
10.1,NA,NA,0.0635062711271819,0.595,0.965591109232431,0.595,0.850172437401394,0.595,NA
6.4,NA,NA,0.422,0.0857972005813876,0.0761962687109469,0.072560301208076,0.758195753965995,0.0681574396573411,NA
4.75,NA,NA,0.055473205025769,0.0667587861639036,0.0610847334650801,0.04904868889136,0.332496626302951,0.0910726230378576,NA
7.28,NA,NA,0.0500518971943877,0.0779318813998707,0.0600533425093717,0.0680186656825452,0.706625921337925,0.0810867370938496,NA
12.9,NA,NA,0.0664951787264624,0.913,0.761821680473606,0.0787119018965094,0.0729300892284353,0.0840598936262892,NA
11.3,NA,NA,0.0482742085102544,0.797,0.91262811892635,0.0856501003247027,0.520916467444651,0.0767030313731837,NA
29.6,NA,NA,0.0524579788613487,0.0928281499400566,0.0520818389229997,0.0827021179196986,0.0756853195607639,0.0935332790519784,NA
11.6,NA,NA,0.457,0.457,0.531892373229822,0.457,0.802866733764176,0.457,NA
3.9,NA,NA,0.0982,0.0982,0.0933756712609476,0.0982,0.114697586492314,0.11,NA
3.97,NA,NA,0.0961,0.0961,0.109550012446961,0.0961,0.105181704145643,0.0961,NA
6.6,0.000636694233607812,NA,0.0583931362233489,0.183347346515072,0.0565482941866632,0.0202758711633229,0.0142567294220017,0.0121401300310165,NA
3.6,0.000879187180713355,NA,0.116929414961013,0.225888508802967,0.17523131431319,2.47,0.0137198530956995,0.0129607692472959,NA
3.9,0.000548179234458103,NA,0.0888834810916916,0.58,0.0567536251442615,0.0246439221932124,0.0118434605661443,0.0139145597958364,NA
0.000646554686810387,0.000387174295466419,NA,0.0283656981727781,0.0323945558776746,0.0200402546343953,0.0165325159506427,0.00779969367052988,0.00603039148629082,NA
89.4,0.000897065442443888,NA,0.0568365440260839,0.0527635679635392,0.0516747358536659,0.0269451567773468,0.0143472012210009,0.0120056515142756,NA
0.000579948422062627,0.00088633831350746,NA,0.0607464304148008,0.0327589740411131,0.0156915689420713,0.0169352191236979,0.00921250496852734,0.00951659908422706,NA
96.1,0.000619114465388414,NA,0.082053861540696,0.47,0.52,0.023847403729554,0.0110954567253605,0.0120004675491151,NA
2,0.00083855065034272,NA,0.0750944731231868,0.0566191773716586,0.0494401434826192,0.020666773539535,0.0131838945208204,0.009970675482961,NA
0.3,0.000712967159227059,NA,0.06388915799554,0.0625307076292184,0.0340058989339879,0.0195698087177302,0.0107148398564233,0.00932162870298941,NA
1.6,0.0005678927678304,NA,0.054071628026935,0.045018628878615,0.042673930430622,0.0278970986161476,0.0102632299458398,0.011509731202927,NA
0.000401884073376454,0.000733457736035053,NA,0.0435614902386326,0.0498237268089123,0.00889850556285131,0.0194078224613858,0.00717066219966691,0.0116336493335517,NA
0.000496965939806018,0.000559902423410432,NA,0.0653544842107207,0.0352924348388022,0.021461553313296,0.0194481880371364,0.00893693154956174,0.0113736291053451,NA
0.3,0.000826276088293871,NA,0.0419086045635952,0.039957164519187,0.029723866115308,0.0159532437746767,0.0139868890496013,0.0128655383469772,NA
6.8,0.0007041107807344,NA,0.0891280163116134,0.0652369605284974,0.0404363854940139,0.0236686546929586,0.00911891288255815,0.00726171574059388,NA
1.5,0.000665286169687199,NA,0.0778409518726849,0.213693356467909,0.04113780131217,0.48,0.0131852703948185,0.0130996795562956,NA
0.4,0.000614906175899983,NA,0.074218550134857,0.0396557543980003,0.0363774277367886,0.0187938196973924,0.00992664846844026,0.0124407793481933,NA
11,0.000733150708911387,NA,0.0783289467075913,0.214559028996981,0.0586804529735206,1.91,0.0134999148160214,0.0128778851909815,NA
7.2,0.000682931578499975,NA,0.326124468777934,0.243501043070562,0.0588038041776517,1.13,0.0140285193224546,0.0129470108518528,NA
5.6,0.000805671545519081,NA,0.0841539021087898,0.0776270570319361,0.0567445956324654,1.59,0.0147376194242043,0.0132258302408439,NA
8,0.000878235987762369,NA,0.0941504464460828,0.196044305699603,0.0464842778288774,0.0170386687720794,0.00975885536688393,0.0122397986362221,NA
147,0.000879698655475315,NA,1.49,2.13,2.23,7.94,1.34,0.0128609723584039,NA
4.1,0.00073026955044668,NA,0.0781925656219633,0.221194176774746,0.0564918101305264,0.7,0.0111351739253032,0.0119109384503519,NA
55.7,0.000869089362660576,NA,1.27,0.91,0.83,0.62,0.79,0.0134183933578686,NA
6.9,0.000603393128321788,NA,0.101177412962383,0.0657533648421131,0.0260764594940127,0.0153418099382755,0.00997387887938187,0.0108164408595155,NA
23.7,0.000914126901309071,NA,0.0808251736008264,1.5,0.0619386806433854,4.51,0.0130447449703954,0.0134009238867208,NA
6,0.000636073079361582,NA,0.292588889419872,0.0790381064582001,0.0512627957351602,2.03,0.0150855962116272,0.0127499485460041,NA
110.3,0.000776618417891295,NA,1.29,1.29,1.18,6.47,0.94,0.43,NA
2.8,0.000705125116559215,NA,0.0651733300702069,0.0414944189872841,0.029222281188247,0.0243524579695895,0.0112026521944322,0.0115035194072011,NA
197.1,0.000721770286140863,NA,0.0806162016957664,0.0753316103186551,0.51,0.0257830174098961,0.0139227309766216,0.012472480220457,NA
11,0.000725237818612334,NA,0.115693309061393,0.0641889949109602,0.0559723692161585,0.44,0.0130019092298449,0.0140917768006174,NA
2.5,0.00061677278177711,NA,0.0837293757079955,0.059476777382718,0.0497267248244462,0.0223202915782848,0.0129822960707542,0.0118613507580867,NA
20.8,0.000780466602909006,NA,0.222194202872594,0.48,0.170914766563733,0.36,0.0128287653288245,0.0128780059662428,NA
2,0.000696115103786403,NA,0.0656541522407877,0.131493597119121,0.0298808988516587,0.026865196436284,0.0086505083293009,0.0103962968978124,NA
105.9,0.000708757628856095,NA,1.15,2.03,2.19,5.92,1.03,0.012072048391083,NA
5.4,0.000736654333812399,NA,0.0552242282606891,0.0656894662274239,0.0512442832502127,0.0248655281357691,0.0106499082975032,0.012254609536767,NA
7,0.000819546655085251,NA,0.098761551430875,0.0777531513616745,0.0535671717714672,1.55,0.0140099187924507,0.0139707913118712,NA
1.3,0.000772823780855825,NA,0.0723350971321304,0.0505597300974032,0.0330326097467433,0.0173770630712499,0.00998120498931819,0.00696871012429854,NA
0.8,0.00065366911961208,NA,0.0683425950806553,0.0491023133479989,0.0356149852191128,0.0175053869523109,0.01256509823911,0.00912753875579787,NA
2.7,0.000895952736534477,NA,0.0911685834421525,0.0783882815481712,0.0592155142721801,1.72,0.0142313354082015,0.0123720882288024,NA
164.8,1.3,NA,2.38,6.03,4.07,1.43,2.99,0.0137764937329179,NA
0.000280665270913354,0.000750746027657932,NA,0.0328943911862779,0.0364555315715318,0.0171691165853909,0.022160291137685,0.0111393398738368,0.00781051370769886,NA
157.7,0.000843330269855413,NA,0.110129587998046,2.24,0.0612711327741865,0.0282185579082268,0.0124852445497675,0.0106459300039261,NA
0.000236704523510696,0.000741185341143203,NA,0.0307916581680338,0.0634151650395633,0.0418050121843609,0.43,0.0133245138764328,0.0113058802328012,NA
52.9,0.3,NA,1.03,1.58,1.77,1.13,1.85,0.0139756168823259,NA
4.5,0.00086723726301677,NA,0.194367981980691,0.1893008701511,0.0339938321396343,0.0379254207421868,0.012539293500182,0.0118193398318845,NA
0.000445552042982287,0.000729271454494651,NA,0.0677358911980263,0.0406017595873058,0.046322053673111,0.96,0.0130593648637631,0.0121095965078504,NA
143.6,0.000683997566916894,NA,0.95,1.71,1.42,1.37,0.9,0.0127826933660688,NA
8,0.000821173038015121,NA,0.310888213688598,0.241103668566332,0.054254051629695,0.62,0.0109373604723932,0.0125323181442027,NA
0.000285576206827299,0.00070307292697985,NA,0.0583065836291102,0.090609489129863,0.0362099178610171,0.53,0.0108007225114634,0.0128475605387762,NA
127.5,1.1,NA,1.53,3.37,2.4,1.55,2.17,0.13,NA
1.2,0.000744284834540297,NA,0.0887275393465534,0.0598196521531067,0.0302625466489512,0.0226020804060575,0.0123757150057343,0.0109169609487244,NA
60.6,1.2,NA,0.77,1.63,0.99,4.74,0.62,0.0115606789294507,NA
2.2,0.00068505774509831,NA,0.0800586181546644,0.061773466073351,0.0499472056709942,0.024503105136626,0.00861046758919055,0.0131536817451504,NA
104.8,1.4,NA,0.84,1.15,1.01,3.92,0.26,0.0126729314062138,NA
5.4,1.4,NA,0.103339736062761,0.257815030879357,0.0527735314867337,3.63,0.0136397726974325,0.0133977536979206,NA
82.3,1.3,NA,0.93,1.07,1.36,10.91,0.86,0.0141027529104589,NA
2.8,0.000969351333813483,NA,0.0877549871765527,0.0725113725015913,0.0485393417251881,2.66,0.38,0.0131751971315915,NA
71.7,1.1,NA,0.0963310962513377,0.57,0.54,15.39,0.0133385558135117,0.0137603795374214,NA
0.000270540100729266,0.000549255505044064,NA,0.0368000702558049,0.0285114881859482,0.0278095288622272,0.0179930565649278,0.00930789621933046,0.0108034383268853,NA
0.4,0.000754393204914956,NA,0.0698126169751899,0.0425517073313649,0.0266881007482591,0.0142174508683047,0.00976115202062,0.00960777503185451,NA
6.2,0.000765436107902611,NA,0.0637520388508991,0.0654070596555354,0.0364138682362958,0.0264713165909361,0.0122308631335147,0.0136600943395116,NA
2.5,0.000677634966838272,NA,0.0705307901904702,0.071791823735896,0.0437999260648831,0.64,0.0113201561531991,0.0108809564074487,NA
23.4,0.8,NA,0.14,0.26,0.17,0.29,0.43,0.37,0.19
7,0.4,NA,0.06,0.06,0.05,0.08,0.16,0.11,0.19
21.5,0.8,NA,0.06,0.15,0.08,0.15,0.22,0.18,0.15
19.6,1.2,NA,0.00215517408542685,0.16,0.12,0.36,0.32,0.36,0.28
36.5,1.7,NA,0.48,0.94,0.9,0.99,1.14,0.63,0.24
84,1.9,NA,0.96,1.29,1.18,1.17,1.23,0.67,0.24
33.2,1.2,NA,0.35,0.69,0.55,0.68,0.85,0.51,0.22
51.7,1.6,NA,0.33,0.65,0.59,0.56,0.83,0.44,0.16
16.1,0.6,NA,0.26,0.35,0.21,0.28,0.45,0.29,0.09
67.3,1.8,NA,1.02,1.39,1.84,1.3,1.75,1.33,0.00689708205205945
39.1,1.7,NA,0.55,0.9,1.2,1.08,1.32,0.67,0.22
94.9,3.1,NA,2.7,3.62,4.81,3.27,3.54,1.62,0.59
56.4,2.5,NA,0.7,1.35,1.53,1.35,1.92,1,0.32
39.2,1.6,NA,0.19,0.51,0.57,0.42,0.7,0.27,0.13
82,4.6,NA,1.19,1.47,1.84,1.17,2.05,0.78,0.31
50.1,3.4,NA,1.22,1.37,1.62,0.96,1.48,0.48,0.21
55.2,3.3,NA,0.7,1.13,1.34,0.94,1.65,0.86,0.46
63.5,4.4,NA,1.05,1.49,1.83,1.15,2.16,0.86,0.35
65.8,3.6,NA,1.14,1.43,1.81,1.07,1.63,0.58,0.29
20.1,1.6,NA,0.3,0.4,0.51,0.32,0.64,0.18,0.00706236792847382
23.8,2.4,NA,0.38,0.54,0.63,0.35,0.78,0.19,0.11
30.6,3,NA,0.51,0.75,0.97,0.58,1.32,0.58,0.29
25.6,2,NA,0.5,0.5,0.63,0.33,0.78,0.26,0.09
42.5,3.9,NA,0.65,0.85,1.13,0.7,1.49,0.7,0.23
38.1,2.2,NA,0.29,0.71,0.99,0.7,2.28,0.94,0.59
82.6,0.000722537439002506,NA,0.57,1.09,1.71,1.03,3.6,1.53,0.88
37.5,1.4,NA,0.99,1.3,1.74,0.74,1.43,0.56,0.26
34,1.7,NA,0.55,0.59,0.79,0.53,1.62,0.8,0.46
27.2,1.7,NA,0.25,0.5,0.83,0.48,1.65,0.58,0.5
43.69270341,0.407733328,NA,0.921477321,2.870442628,2.275151969,0.530053326,1.068261319,0.399578661,NA
73.85234559,0.48203447,NA,2.581216837,4.182815236,2.798909823,0.668628458,1.438328659,0.489809219,NA
67.6652909,0.583253527,NA,1.804933211,3.846320554,2.506413804,0.717244202,1.442370208,0.551726309,NA
67.30935396,0.504699988,NA,2.651677715,4.221855456,2.427366609,0.737022205,1.482055521,0.528733321,NA
81.40080123,0.526349846,NA,2.248949343,4.593598658,2.472249278,0.765599776,1.579049539,0.550274839,NA
19.22686265,0.215082762,NA,0.583796069,1.751388208,1.597757663,0.384076361,0.599159124,0.199719708,NA
19.14141489,0.191893884,NA,0.463743552,1.759027266,1.447199705,NA,0.607663965,0.215880619,NA
15.39068221,0.158666827,NA,0.476000481,1.486457641,0.876842991,NA,0.476000481,0.141965056,NA
30.35767678,0.283926093,NA,1.27766742,1.867934825,0.814419584,0.381058704,0.478191315,0.246567397,NA
33.41738473,0.525472411,NA,1.48329554,2.095238095,1.130763416,0.705064248,0.891307634,0.492214664,NA
13.68784422,0.27104642,NA,1.365656963,0.625491739,NA,0.156372935,0.0762128336776235,NA,NA
13.34478084,0.0587582871632443,NA,1.575648822,1.728390289,1.004878075,0.586848796,0.50645855,0.257248787,NA
10.10377296,NA,NA,2.19022797,1.630104096,NA,0.244156561,0.301605163,0.172345807,NA
7.181686029,NA,NA,1.495020243,1.166674676,NA,0.181637973,0.223554429,0.104791139,NA
9.176452314,0.0486772348506692,NA,0.406337372,0.474060267,NA,NA,0.101584343,0.0663776983803463,NA
27.68228726,0.2117611,NA,2.723685874,1.15373289,0.219063207,0.075896941313882,0.262875848,0.09492739,NA
19.60137958,0.15983334,NA,1.997916747,0.857287913,0.174363643,0.0668051445412779,0.196159099,0.0541311698679487,NA
26.97694253,0.241182237,NA,1.986206655,0.957635352,0.156059094,0.0641044330553187,0.120591118,0.0489666101150212,NA
14.99107638,0.486966499,NA,1.123768844,1.033867336,0.614326968,0.404556784,0.269704523,0.142344054,NA
10.91808413,0.233958946,NA,0.779863152,0.803259047,0.483515154,0.241757577,0.171569893,0.093583578,NA
9.924134178,0.265894848,NA,0.868068474,1.055758955,0.563071443,0.258074411,0.179870044,0.0596357799802239,NA
3.084268387,0.0627127769206965,NA,0.07281578,0.231450157,0.215846776,0.278260301,0.187240577,0.15343325,NA
1.896239401,0.048247422452777,NA,0.100207773,0.246665288,0.131040934,0.161874095,0.0529035066241759,0.092499483,NA
3.449419649,0.0460518084284924,NA,0.111623239,0.24636713,0.12,0.227086594,0.134763879,0.127003695,NA
41.99293498,0.431541746,NA,0.604158444,2.40094135,2.597096689,0.635543299,0.878775919,0.384464465,NA
38.79200676,0.366845939,NA,1.069316887,2.052776213,1.888866325,0.390261637,0.569781991,0.218546517,NA
72.82177733,0.510023391,NA,2.231352337,3.904866589,2.757313959,0.701282163,1.362718749,0.486116045,NA
22.9648436,0.241407308,NA,0.506176614,1.923471132,1.627552496,0.397153958,0.552900609,0.233619976,NA
58.87442891,0.395807524,NA,2.110973459,3.04228528,1.831579913,0.457894978,0.752810388,0.279393546,NA
25.80764071,0.189316613,NA,NA,1.665986196,0.832993098,0.265043258,0.408923885,0.143880626,NA
34.95072474,0.754501816,NA,1.037439997,2.530724841,1.689769692,0.40082909,0.510860604,0.212203636,NA
66.1905091,1.075373501,NA,1.55802145,3.446275707,1.778176655,0.541920504,0.779010725,0.338700315,NA
33.0834712,0.817683421,NA,0.834037089,2.354928252,1.96244021,0.506963721,0.605085731,0.294366031,NA
25.33670598,0.510922005,NA,0.43554007,1.675154114,1.691905655,0.402036987,0.469043152,0.259648888,NA
20.41645088,0.0424539040985238,NA,1.41110428,1.299701311,0.20795221,0.163391022,0.311928315,0.0580667170976246,NA
5.596903354,0.0342789146282005,NA,0.460743731,0.513615962,0.483403259,0.090638111,0.173723046,0.0544167964167642,NA
22.10964344,0.592810698,NA,1.683289637,1.390543613,0.812370216,0.161010313,0.453756337,0.117098409,NA
4.756376008,0.246793095,NA,0.411321825,0.478629032,0.463671875,0.0779101719557167,0.172007308,0.0578090172276433,NA
23.35583322,0.0876346679683631,NA,1.57150618,1.316039658,0.774140975,0.162569605,0.456743175,0.116121146,NA
4.977831007,0.363460677,NA,0.426671229,0.553092334,0.58469761,0.102717148,0.173829019,0.0532809511369776,NA
1.86086197,0.0359218845875031,NA,0.126696985,0.443439448,0.538462187,0.142534108,0.237556847,0.0464021685424352,NA
5.956556478,0.0920522800438265,NA,0.364054817,1.037943522,1.394252492,0.340817276,0.511225914,0.201392027,NA
3.238524832,NA,NA,0.208687758,0.641521625,0.989334555,0.200958581,0.401917163,0.146854348,NA
5.896892587,0.12480196,NA,0.366605756,0.998415676,1.076416901,0.319805021,0.475807471,0.156002449,NA
3.085191737,NA,NA,0.183027862,0.6186143,0.761091188,0.227159901,0.355202121,0.135480363,NA
6.094434254,0.164310727,NA,0.343558794,1.000801703,0.888771662,0.298746777,0.530275529,0.224060083,NA
11.77130485,0.621137064,NA,1.386196131,0.969579807,1.18167539,0.37116727,0.310568532,0.227245267,NA
12.88731511,0.495954984,NA,1.64566881,1.217344051,0.991909968,0.41329582,0.368209003,0.187861736,NA
11.33702292,0.644313563,NA,1.303106082,1.10764017,0.919413736,0.470566085,0.354734434,0.238902782,NA
15.98717499,0.306708393,NA,0.222363585,0.828112661,0.912457469,0.513736558,0.651755335,0.42939175,NA
21.32154419,0.33521989,NA,0.226078531,1.075821974,0.849743443,0.366403136,0.678235592,0.33521989,NA
17.62912722,0.381044214,NA,0.303280089,1.384201431,1.112026992,0.474361165,0.61433659,0.342162152,NA
12.27423721,0.258725397,NA,0.167410551,0.585936928,0.882710178,0.403307236,0.540279505,0.334821102,NA
17.69156415,0.44288225,NA,0.19771529,0.964850615,0.972759227,0.458699473,0.5456942,0.34797891,NA
14.5886684,0.22340993,NA,0.148939953,0.513842838,0.588312814,0.402137873,0.446819859,0.290432908,NA
20.72309579,0.262872251,NA,0.508219685,0.955102512,0.963864921,0.271634659,0.587081361,0.245347434,NA
16.32097242,0.382896714,NA,0.191448357,0.717931338,0.949264769,0.366942684,0.510528951,0.32705761,NA
26.51152043,0.386901127,NA,0.606731313,1.275015079,1.450879227,0.518799239,0.817768292,0.404487542,NA
13.37553372,0.238062479,NA,0.135243218,0.569790349,0.658520909,0.282785655,0.403479044,0.271560124,NA
26.2286845,0.314295221,NA,0.501375709,1.683724397,1.668757958,0.404093855,0.32177844,0.089798635,NA
19.68583428,0.236230011,NA,0.42521402,1.299265062,1.362259732,0.385842352,0.354345017,0.058925974295604,NA
27.173595,0.41913,NA,0.729596667,1.917131667,1.567856667,0.60541,0.403606667,0.147471667,NA
14.84421494,0.179476654,NA,0.366431502,1.084338119,0.889905077,0.396344278,0.276693175,0.089738327,NA
20.45675184,0.239961898,NA,0.419933322,1.372282107,1.267298776,0.382439276,0.314949992,0.0731611725623726,NA
14.28550632,0.232834225,NA,0.36051751,1.081552529,1.179192688,0.315452821,0.307942039,0.0683031861040035,NA
54.44618934,0.32889716,NA,0.916189117,2.008729031,1.014887156,0.603110971,0.485644989,0.18403257,NA
56.69358284,0.296188845,NA,1.032863666,1.959403131,0.812620678,0.470864318,0.440485975,0.14429713,NA
54.74584838,0.310453635,NA,0.885928667,2.00659057,0.976793145,0.499754633,0.492182593,0.151440798,NA
7.229911257,0.0330046167385893,NA,0.315620491,0.609220949,0.682621063,0.132120206,0.20552032,0.10276016,NA
9.220829187,0.11721393,NA,0.359456053,0.750169154,0.976782753,0.171913765,0.312570481,0.11721393,NA
7.667021795,0.153801841,NA,0.330673959,0.684418194,0.907430864,0.130731565,0.269153223,0.0654784091386799,NA
85.90581664,0.509212954,NA,2.458543794,2.538108318,1.280988838,0.731993621,0.564908121,0.318258096,NA
81.20365651,0.582434682,NA,2.115157531,2.322075115,1.502068391,0.620752754,0.528789383,0.291217341,NA
69.91235122,0.41724878,NA,2.047609756,2.078517073,1.074029268,0.502243902,0.502243902,0.285892683,NA
64.31,0.55,NA,11.58,9.22,16.37,4.81,13.9,2.55,NA
10.7,0.39,0.05,1.33,0.91,1.29,0.83,0.84,0.7,NA
42.33,2.3,0.17,2.2,3.54,2.28,1.76,1.49,1.4,NA
9,0.2,0.02,1.67,0.73,0.82,0.16,0.29,0.23,NA
12.84,0.69,0.04,0.52,1.01,0.56,0.32,0.21,0.31,NA
5.11,0.09,0.02,1.09,0.45,0.55,0.2,0.24,0.19,NA
7.7,0.55,0.05,0.43,0.66,0.43,0.31,0.22,0.22,NA
9400,0.617774125696713,NA,0.721603121203332,1.09960776287352,1.75795732839934,0.944627183249056,1.22431824712541,0.812777716231261,NA
11500,0.645358169252964,NA,0.615409067101942,2.27,2.13,0.555199982453122,0.776139267597698,0.42677320762114,NA
8650,0.188760875685238,NA,0.134630292662862,1.82,1.23,0.294853964064294,0.265542019084467,0.205678151361555,NA
13600,0.117828692509115,NA,0.242695557254516,2.34,1.4,0.717,0.301098764939023,0.188918823030661,NA
7650,0.350953037692945,NA,0.33805260422235,1.57,1.23,0.31237129536322,0.367363908947339,0.164303909876606,NA
109,0.582388741706298,NA,0.617442960846304,1.30539805027735,3.37,1.87,1.0340409536326,0.326629656996899,NA
108,0.44239812006148,NA,0.460316548077216,0.896,1.77,1.18,0.552748795639248,0.388855507336823,NA
47.7,0.244976298568186,NA,0.258559180026871,1.06,2.16,1.29,0.396471185737121,0.301677956445308,NA
50,0.714218707671552,NA,0.31344448316646,0.691957612817305,2.25,0.491283864240902,0.627641184486014,0.513898427769654,NA
84.7,0.3382176762239,NA,0.235354092747297,0.654,1.79,0.191393668591648,0.390639950977392,0.324007628749138,NA
2680,0.298297532739054,NA,0.302908254554327,1.3,1.87,0.300733032730169,0.412281264239039,0.348475509566084,NA
1030,0.376302375632623,NA,0.194230304265073,0.399354446893886,0.925,0.982,0.339765701308342,0.26671120361383,NA
685,0.977977613253724,NA,0.700442986494723,0.747667646473682,0.998591413973586,0.855113388395891,0.620507941966376,0.557346026355859,NA
329,0.281850664325932,NA,0.286747585530773,1.07,1.79,2.39,0.665,0.296348572421168,NA
314,1.00380359083731,NA,2.62,1.05360630830522,0.798664130635508,0.393960884600028,0.512666948464003,0.382165464376089,NA
482,0.968991442471159,NA,1.45,0.492044085065784,0.557061263368271,0.351870226901858,0.388546032930406,0.258135490819472,NA
386,0.879882292635946,NA,4.23,0.567088095395179,0.541501753819806,0.292803851461289,0.308907284609244,0.363511743163926,NA
0.0180862549312532,0.481227072425405,NA,0.298186850251488,0.404136817665781,0.32130651171043,2.38,0.181014990202977,0.460600272159606,NA
3.78,0.427682974088676,NA,1.54,2.44,0.62087273600235,5.64,1.55,0.571750103871702,NA
11.2,0.140923624872121,NA,1.3,0.260061155417865,0.242051383011007,0.219697995625103,0.115824414283043,0.151673081492574,NA
3.4,0.230809906842444,NA,0.172871456898109,0.414219148078862,0.320990679572679,0.198042371591655,0.0799288814622447,0.239440104840976,NA
7.22,0.264446784446269,NA,0.319668657800318,0.582617540563806,2.17,0.336782245422026,0.335211631157761,0.399472044496518,NA
2376.7,0.3,NA,0.6,4.3,3.6,0.1,0.7,0.0599985301476454,NA
2065.2,0.2,NA,0.1,2,1.6,0.0882501239393359,0.1,0.0612552762535678,NA
2269.4,0.3,NA,0.3,3.4,1.8,0.0786338413305369,0.5,0.0669710613933168,NA
171.4,4.2,NA,0.3,2.7,2.6,2.4,1.4,0.6,NA
53,2.2,NA,0.0829591670020025,4.5,0.8,0.3,0.0910470808414295,0.0840452491911442,NA
121.4,7.2,NA,0.2,2.3,2,2,0.7,0.4,NA
15.1,0.4,NA,0.0875805805980616,1.2,1.3,0.0835524906180488,0.0771720590746961,0.0628350114752987,NA
643.5,0.5,30.6,44.8,11.3,4.4,1.1,0.2,0.6,NA
376.8,0.146649767772271,12.1,44.6,8.4,2,0.9,0.6,0.2,NA
49.2,0.6,2.9,7.3,2.8,1.1,0.1,0.05,0.2,NA
169.8,0.7,5.3,15.3,5.8,2.6,0.2,0.1,0.2,NA
721.4,0.0885613052088764,8.2,65.5,12.3,3.8,0.2,0.2,0.2,NA
455.4,0.2,2.9,48,13,4.5,1,0.6,0.4,NA
1125.9,0.173956715934283,2.5,59,51.9,49,7.6,4.1,0.9,NA
210.6,0.189625301619581,0.1,12.2,4.6,1.4,0.6,0.1,0.4,NA
287.2,0.108886098104168,0.1,7.9,3.6,1.2,0.5,0.1,0.2,NA
19.1,0.1,0.3,7,4,1.3,0.5,0.3,0.3,NA
65.7,0.3,0.05,15.6,7.8,1.4,0.7,0.1,0.8,NA
169.7,0.0895672308333223,0.08,7.5,6.8,1.4,0.9,0.8,0.5,NA
721.35,0.107394018866555,8.19,65.51,12.31,3.77,0.21,0.18,0.23,NA
170.32,0.0583704690517828,0.47,5.08,1.31,0.35,0.201419871369733,0.168641791121329,0.14110968864842,NA
157.46,0.0668130062990989,NA,3.89,1.18,0.5,0.13970734546654,0.168021319131941,0.086658577334872,NA
75.51,0.0382207328349337,NA,0.78,0.39,0.07,0.0833325872463773,0.0836182975877908,0.0906611702604281,NA
507.93,0.182553318559406,6.1,3.76,4.85,1.33,0.190611235183073,0.148097766076369,0.162799854203455,NA
350.83,0.16188455516384,NA,10.82,11.64,5.26,1.55,0.160814725987247,0.19323869051299,NA
270,3.89,NA,2.58,7.25,26.37,7.19,NA,NA,NA
202,11.31,NA,0.98,2.6,7.89,3.36,NA,NA,NA
429,21.67,NA,0.4,3.58,9.8,8.8,NA,NA,NA
107,17.54,NA,0.64,5.05,8.06,5.1,NA,NA,NA
9827,34.64,NA,1.07,9.32,33.79,17.32,NA,NA,NA
104,7.9,NA,0.51,1.46,4.15,5.5,NA,NA,NA
232,5,NA,0.85,2.86,6.09,3.44,NA,NA,NA
48,0.43,NA,0.47,1.21,6.67,1.46,NA,NA,NA
108,NA,NA,1.06,1.54,5.86,1.74,NA,NA,NA
468,28.84,NA,0.51,1.82,9.05,4.02,NA,NA,NA
6.23,NA,NA,2.68,0.79,1.74,0.300126884552777,NA,NA,NA
20,NA,NA,15.5,2.64,5.07,0.74,NA,NA,NA
280,2.5,NA,4.4,4.8,9.2,2.8,10,2,NA
80,1.9,NA,3.3,5.1,9.9,2.4,3.1,1.5,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA
